sample_id,split,oracle_scenario_type,turn,retrieval_category,active_evidence,agent_query,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,oracle_target_asin,exact_only_top_10,diagnostic_exact_only_target_rank,exact_stateful_bm25_rrf_top_10,diagnostic_exact_stateful_bm25_rrf_target_rank,exact_field_aware_bm25_rrf_top_10,diagnostic_exact_field_aware_bm25_rrf_target_rank,exact_dense_rrf_top_10,diagnostic_exact_dense_rrf_target_rank,exact_generic_field_dense_rrf_top_10,diagnostic_exact_generic_field_dense_rrf_target_rank
public_0077,evaluation,browsing,4,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0077,evaluation,browsing,5,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0077,evaluation,browsing,6,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0077,evaluation,browsing,7,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0077,evaluation,browsing,8,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0077,evaluation,browsing,9,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0077,evaluation,browsing,10,Sleep & Lounge Sleep Tops,"[""cotton"", ""55% Cotton /45% Polyester Flannel"", ""Button closure"", ""Machine Wash""]",Sleep & Lounge Sleep Tops cotton 55% Cotton /45% Polyester Flannel Button closure Machine Wash,False,[],1,5,1,B077JDSZ27,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1,"[""B077JDSZ27"", ""B08CDFXHKT"", ""B098K9TSBC"", ""B07H3XZWMH"", ""B0B2WPYG12"", ""B07J5DYGDH"", ""B08L5M573Q"", ""B08MS48KHQ"", ""B092QQ8Y27"", ""B00B4X8CCU""]",1
public_0078,evaluation,intent_override,1,Socks No Show & Liner Socks,"[""Pull On closure""]",Socks No Show & Liner Socks Pull On closure,False,[],8,2,8,B0C5RLJDSF,"[""B09Z34PD75"", ""B0868VHGDC"", ""B09GBKLMQV"", ""B00B2Q9U4S"", ""B06WGR9JTP"", ""B0C5RLJDSF"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B0714G4HM5"", ""B08664M5ZF""]",6,"[""B09Z34PD75"", ""B0868VHGDC"", ""B09GBKLMQV"", ""B00B2Q9U4S"", ""B06WGR9JTP"", ""B0C5RLJDSF"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B0714G4HM5"", ""B08664M5ZF""]",6,"[""B09Z34PD75"", ""B0868VHGDC"", ""B09GBKLMQV"", ""B00B2Q9U4S"", ""B06WGR9JTP"", ""B0C5RLJDSF"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B0714G4HM5"", ""B08664M5ZF""]",6,"[""B09Z34PD75"", ""B0868VHGDC"", ""B09GBKLMQV"", ""B00B2Q9U4S"", ""B06WGR9JTP"", ""B0C5RLJDSF"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B0714G4HM5"", ""B08664M5ZF""]",6,"[""B09Z34PD75"", ""B0868VHGDC"", ""B09GBKLMQV"", ""B00B2Q9U4S"", ""B06WGR9JTP"", ""B0C5RLJDSF"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B0714G4HM5"", ""B08664M5ZF""]",6
public_0078,evaluation,intent_override,2,Socks No Show & Liner Socks,"[""Pull On closure"", ""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex""]","Socks No Show & Liner Socks Pull On closure cotton 78% Cotton, 21% Polyester, 1% Spandex",False,[],1,4,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B09Z34PD75"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B07YLGX2VF"", ""B014WC0Y34"", ""B08MWW5TLJ"", ""B07CZHP5HS"", ""B07PYB8F1G"", ""B08664M5ZF""]",1,"[""B0C5RLJDSF"", ""B09Z34PD75"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B07YLGX2VF"", ""B014WC0Y34"", ""B08MWW5TLJ"", ""B07CZHP5HS"", ""B07PYB8F1G"", ""B08664M5ZF""]",1,"[""B0C5RLJDSF"", ""B09Z34PD75"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B07YLGX2VF"", ""B014WC0Y34"", ""B08MWW5TLJ"", ""B07CZHP5HS"", ""B07PYB8F1G"", ""B08664M5ZF""]",1,"[""B0C5RLJDSF"", ""B09Z34PD75"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B07YLGX2VF"", ""B014WC0Y34"", ""B08MWW5TLJ"", ""B07CZHP5HS"", ""B07PYB8F1G"", ""B08664M5ZF""]",1,"[""B0C5RLJDSF"", ""B09Z34PD75"", ""B082PKZ7DP"", ""B0853XV3HR"", ""B07YLGX2VF"", ""B014WC0Y34"", ""B08MWW5TLJ"", ""B07CZHP5HS"", ""B07PYB8F1G"", ""B08664M5ZF""]",1
public_0078,evaluation,intent_override,3,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex",False,[],1,3,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B08664M5ZF"", ""B0C7SMTSMT"", ""B01M71S0IB"", ""B00NPNU16C"", ""B09Z34PD75"", ""B0722MNYSM"", ""B07S2PYN82"", ""B09YYT5KT2"", ""B07XH1PJY3""]",1,"[""B0C5RLJDSF"", ""B08664M5ZF"", ""B0C7SMTSMT"", ""B01M71S0IB"", ""B00NPNU16C"", ""B09Z34PD75"", ""B0722MNYSM"", ""B07S2PYN82"", ""B09YYT5KT2"", ""B07XH1PJY3""]",1,"[""B0C5RLJDSF"", ""B08664M5ZF"", ""B0C7SMTSMT"", ""B01M71S0IB"", ""B00NPNU16C"", ""B09Z34PD75"", ""B0722MNYSM"", ""B07S2PYN82"", ""B09YYT5KT2"", ""B07XH1PJY3""]",1,"[""B0C5RLJDSF"", ""B08664M5ZF"", ""B0C7SMTSMT"", ""B01M71S0IB"", ""B00NPNU16C"", ""B09Z34PD75"", ""B0722MNYSM"", ""B07S2PYN82"", ""B09YYT5KT2"", ""B07XH1PJY3""]",1,"[""B0C5RLJDSF"", ""B08664M5ZF"", ""B0C7SMTSMT"", ""B01M71S0IB"", ""B00NPNU16C"", ""B09Z34PD75"", ""B0722MNYSM"", ""B07S2PYN82"", ""B09YYT5KT2"", ""B07XH1PJY3""]",1
public_0078,evaluation,intent_override,4,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
public_0078,evaluation,intent_override,5,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
public_0078,evaluation,intent_override,6,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
public_0078,evaluation,intent_override,7,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
public_0078,evaluation,intent_override,8,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
public_0078,evaluation,intent_override,9,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
public_0078,evaluation,intent_override,10,Socks No Show & Liner Socks,"[""cotton"", ""78% Cotton, 21% Polyester, 1% Spandex"", ""Made in the USA or Imported"", ""Pull On closure""]","Socks No Show & Liner Socks cotton 78% Cotton, 21% Polyester, 1% Spandex Made in the USA or Imported Pull On closure",False,[],1,5,1,B0C5RLJDSF,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1,"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",1
