sample_id,split,oracle_scenario_type,turn,evaluator_message,message_history,retrieval_category,active_evidence,agent_query,system_ask_attribute,override_applied,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,xtr_warp_component_top_10,xtr_warp_component_top_10_scores,oracle_target_asin,exact_only_top_10,diagnostic_exact_only_target_rank,experiment_07_exact_stateful_bm25_rrf_top_10,diagnostic_experiment_07_exact_stateful_bm25_rrf_target_rank,exact_stateful_xtr_warp_rrf_top_10,diagnostic_exact_stateful_xtr_warp_rrf_target_rank
public_0071,evaluation,intent_override,10,I don't have an additional preference for other.,"[""I'm looking for Women Fashion Hoodies & Sweatshirts. Pull On closure"", ""For that, what matters is: cotton; 90% Cotton, 10% Others."", ""For that, what matters is: Imported; Pull On closure."", ""Actually, ignore my earlier preference. What I need is: cotton."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Women Fashion Hoodies & Sweatshirts,"[""cotton"", ""90% Cotton, 10% Others"", ""Imported""]","Women Fashion Hoodies & Sweatshirts cotton 90% Cotton, 10% Others Imported",other,True,True,"[""no_catalog_product_matches_all_active_phrases""]",0,3,1,"[""B0BMZJH9NT"", ""B00B6E9RVW"", ""B01H4RA5WE"", ""B07GFN3BHJ"", ""B01LZFZDRR"", ""B0842QMPQ1"", ""B0B9WR83YN"", ""B015WJIHB2"", ""B09882214F"", ""B01MSBN7L2""]","[15.297688484191895, 15.295331954956055, 15.283926010131836, 15.271397590637207, 15.256312370300293, 15.232499122619629, 15.225768089294434, 15.205546379089355, 15.193486213684082, 15.192817687988281]",B06XRFSDL4,"[""B06XRFSDL4"", ""B07YLGX2VF"", ""B0C1BT5862"", ""B07SVZTWP8"", ""B09NC92ZY7"", ""B0BNCGQY4M"", ""B0B7XP5CP1"", ""B0BGL7N9FY"", ""B08WH4F8LT"", ""B07T67WY5D""]",1,"[""B06XRFSDL4"", ""B09BJMYCQ8"", ""B07G9JTG58"", ""B0BVFSTPH4"", ""B08L4FLRDT"", ""B0BGL7N9FY"", ""B0C1BT5862"", ""B09HT6W76Q"", ""B07D3Q27TQ"", ""B07YLGX2VF""]",1,"[""B06XRFSDL4"", ""B07GFN3BHJ"", ""B0BJQHSPFN"", ""B0BGL7N9FY"", ""B09BJMYCQ8"", ""B015WJIHB2"", ""B0BMZJH9NT"", ""B00B6E9RVW"", ""B07YLGX2VF"", ""B09G6WJT4D""]",1
public_0072,evaluation,intent_override,1,I'm looking for Rain & Anoraks Anoraks. Department: womens,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens""]",Rain & Anoraks Anoraks,"[""Department: womens""]",Rain & Anoraks Anoraks Department: womens,other,False,False,[],8,2,8,"[""B009R42VNE"", ""B07J9JCNJD"", ""B07NC4R7LH"", ""B07TGGTKYL"", ""B004QS8TFK"", ""B00IXJN2CI"", ""B07JX9859J"", ""B000B8QEO2"", ""B006SVLS0G"", ""B07FKGK3F4""]","[13.894454956054688, 13.54823112487793, 13.534149169921875, 13.492639541625977, 13.478813171386719, 13.412368774414062, 13.409626007080078, 13.37658405303955, 13.359701156616211, 13.336557388305664]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B004QS8TFK"", ""B00R6RX700"", ""B01KIVIGAG"", ""B01KPFK9ZA"", ""B073X8SH4Z"", ""B07GGLPKN7"", ""B08GZP1FLM"", ""B092M1L311"", ""B0C1BT5862""]",1,"[""B09JG4V9ZR"", ""B004QS8TFK"", ""B00R6RX700"", ""B01KIVIGAG"", ""B01KPFK9ZA"", ""B073X8SH4Z"", ""B07GGLPKN7"", ""B08GZP1FLM"", ""B092M1L311"", ""B0C1BT5862""]",1,"[""B09JG4V9ZR"", ""B004QS8TFK"", ""B00R6RX700"", ""B01KIVIGAG"", ""B01KPFK9ZA"", ""B073X8SH4Z"", ""B07GGLPKN7"", ""B08GZP1FLM"", ""B092M1L311"", ""B0C1BT5862""]",1
public_0072,evaluation,intent_override,2,"For that, what matters is: Faux Fur; Drawstring closure.","[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure.""]",Rain & Anoraks Anoraks,"[""Department: womens"", ""Faux Fur"", ""Drawstring closure""]",Rain & Anoraks Anoraks Department: womens Faux Fur Drawstring closure,other,False,False,[],1,4,1,"[""B09JG4V9ZR"", ""B01N288UVS"", ""B0871R9JDP"", ""B07J9JCNJD"", ""B07JX9859J"", ""B07PR8GZS5"", ""B077ZBHFRY"", ""B0787PD5VR"", ""B07HGWH9DW"", ""B09BN7KM2L""]","[18.69243812561035, 18.6226749420166, 18.559743881225586, 18.549158096313477, 18.51375961303711, 18.50392723083496, 18.49017333984375, 18.425508499145508, 18.41921043395996, 18.41022491455078]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B092M1L311"", ""B0C1BT5862"", ""B096X7XDP8"", ""B07W4GBR36""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B092M1L311"", ""B0C1BT5862"", ""B096X7XDP8"", ""B07W4GBR36""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B092M1L311"", ""B0C1BT5862"", ""B096X7XDP8"", ""B07W4GBR36""]",1
public_0072,evaluation,intent_override,3,"Actually, ignore my earlier preference. What I need is: Faux Fur.","[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure,other,True,False,[],1,3,1,"[""B09JG4V9ZR"", ""B01N288UVS"", ""B07PR8GZS5"", ""B077ZBHFRY"", ""B0871R9JDP"", ""B07HGWH9DW"", ""B07X99HVSX"", ""B089QYV4SD"", ""B07FCCNNYH"", ""B07K46GBFM""]","[15.035197257995605, 14.98549747467041, 14.970379829406738, 14.970081329345703, 14.965879440307617, 14.924819946289062, 14.913251876831055, 14.907870292663574, 14.903968811035156, 14.902435302734375]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B09H7MY7S4"", ""B07W4GBR36"", ""B081LF4729"", ""B0BVGWW8JT""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B09H7MY7S4"", ""B07W4GBR36"", ""B081LF4729"", ""B0BVGWW8JT""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B09H7MY7S4"", ""B07W4GBR36"", ""B081LF4729"", ""B0BVGWW8JT""]",1
public_0072,evaluation,intent_override,4,"For that, what matters is: Hand Wash Only; Department: womens.","[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0072,evaluation,intent_override,5,I don't have an additional preference for other.,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens."", ""I don't have an additional preference for other.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0072,evaluation,intent_override,6,I don't have an additional preference for other.,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0072,evaluation,intent_override,7,I don't have an additional preference for other.,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0072,evaluation,intent_override,8,I don't have an additional preference for other.,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0072,evaluation,intent_override,9,I don't have an additional preference for other.,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0072,evaluation,intent_override,10,I don't have an additional preference for other.,"[""I'm looking for Rain & Anoraks Anoraks. Department: womens"", ""For that, what matters is: Faux Fur; Drawstring closure."", ""Actually, ignore my earlier preference. What I need is: Faux Fur."", ""For that, what matters is: Hand Wash Only; Department: womens."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Rain & Anoraks Anoraks,"[""Faux Fur"", ""Drawstring closure"", ""Hand Wash Only"", ""Department: womens""]",Rain & Anoraks Anoraks Faux Fur Drawstring closure Hand Wash Only Department: womens,other,True,False,[],1,5,1,"[""B0871R9JDP"", ""B089QYV4SD"", ""B07J9JCNJD"", ""B07W4M3Z6C"", ""B09JG4V9ZR"", ""B07X99HVSX"", ""B07FCCNNYH"", ""B07K46GBFM"", ""B07PR8GZS5"", ""B09BN7KM2L""]","[21.47356605529785, 21.393930435180664, 21.336101531982422, 21.326454162597656, 21.265090942382812, 21.231138229370117, 21.203824996948242, 21.160770416259766, 21.100671768188477, 21.086462020874023]",B09JG4V9ZR,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1,"[""B09JG4V9ZR"", ""B08NZS29G1"", ""B01KIVIGAG"", ""B06XRM9VCB"", ""B08ML67LBF"", ""B08GZP1FLM"", ""B07W4GBR36"", ""B09JG9WZB7"", ""B08WK7LRK6"", ""B09MSYR7FL""]",1
public_0073,evaluation,browsing,1,"I'm looking for Dresses Casual, but I'm still exploring.","[""I'm looking for Dresses Casual, but I'm still exploring.""]",Dresses Casual,[],Dresses Casual,other,True,True,"[""no_active_constraint"", ""highest_exact_match_tier_exceeds_top_10""]",799,1,799,"[""B09CTWQHL1"", ""B07N4GLDMB"", ""B095P47BP5"", ""B0B3M52JYD"", ""B08B8BKPQS"", ""B07QPM54V7"", ""B07S8W1KF4"", ""B09473JX5T"", ""B09DSJ2Y7T"", ""B073ZH1YLL""]","[2.745797872543335, 2.737844944000244, 2.73760986328125, 2.731196880340576, 2.7286503314971924, 2.727079153060913, 2.726865530014038, 2.7248692512512207, 2.724691152572632, 2.722600221633911]",B07QPM54V7,"[""B095WW3NTJ"", ""B08YK2H5CS"", ""B096ZQ24S3"", ""B09H4QBJPR"", ""B09ZV4VYM3"", ""B07NV7NBPH"", ""B08VJCW9W1"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B09TTHL1CZ""]",,"[""B095WW3NTJ"", ""B08YK2H5CS"", ""B096ZQ24S3"", ""B08VJCW9W1"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B074668T6T"", ""B07NV7NBPH"", ""B0922TJGNL"", ""B0B64SWL1N""]",,"[""B08YK2H5CS"", ""B09473JX5T"", ""B0B3M52JYD"", ""B08VJCW9W1"", ""B09CTWQHL1"", ""B096ZQ24S3"", ""B07N4GLDMB"", ""B07NV7NBPH"", ""B08B8BKPQS"", ""B0899TGVHC""]",
public_0073,evaluation,browsing,2,"For that, what matters is: polyester; ♥【Try RISK FREE】: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you’re unhappy with your purchase,feel free to contact us.","[""I'm looking for Dresses Casual, but I'm still exploring."", ""For that, what matters is: polyester; \u2665\u3010Try RISK FREE\u3011: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you\u2019re unhappy with your purchase,feel free to contact us.""]",Dresses Casual,"[""polyester"", ""\u2665\u3010Try RISK FREE\u3011: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you\u2019re unhappy with your purchase,feel free to contact us""]","Dresses Casual polyester ♥【Try RISK FREE】: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you’re unhappy with your purchase,feel free to contact us",other,True,False,[],1,3,1,"[""B07QXH5F9P"", ""B08D8CJQN5"", ""B07QPM54V7"", ""B08Z3P385Q"", ""B08BCQYMQG"", ""B005FUIC1E"", ""B0077W99QK"", ""B001P2MSOI"", ""B00DBT21JU"", ""B073J1JYL5""]","[29.481626510620117, 28.843032836914062, 28.80547332763672, 28.3326358795166, 27.616424560546875, 27.29853057861328, 27.276473999023438, 27.224149703979492, 27.21894645690918, 27.185306549072266]",B07QPM54V7,"[""B07QPM54V7"", ""B08YK2H5CS"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B0922TJGNL"", ""B09NC92ZY7"", ""B0C43X83CP"", ""B08ZNQ6BG6"", ""B088HDH339""]",1,"[""B07QPM54V7"", ""B08YK2H5CS"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B0922TJGNL"", ""B09NC92ZY7"", ""B0C43X83CP"", ""B08ZNQ6BG6"", ""B088HDH339""]",1,"[""B07QPM54V7"", ""B08YK2H5CS"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B0922TJGNL"", ""B09NC92ZY7"", ""B0C43X83CP"", ""B08ZNQ6BG6"", ""B088HDH339""]",1
public_0073,evaluation,browsing,3,"For that, what matters is: Imported; Elastic closure.","[""I'm looking for Dresses Casual, but I'm still exploring."", ""For that, what matters is: polyester; \u2665\u3010Try RISK FREE\u3011: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you\u2019re unhappy with your purchase,feel free to contact us."", ""For that, what matters is: Imported; Elastic closure.""]",Dresses Casual,"[""polyester"", ""\u2665\u3010Try RISK FREE\u3011: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you\u2019re unhappy with your purchase,feel free to contact us"", ""Imported"", ""Elastic closure""]","Dresses Casual polyester ♥【Try RISK FREE】: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you’re unhappy with your purchase,feel free to contact us Imported Elastic closure",other,True,False,[],1,5,1,"[""B07QXH5F9P"", ""B08D8CJQN5"", ""B07QPM54V7"", ""B08Z3P385Q"", ""B08BCQYMQG"", ""B005FUIC1E"", ""B0077W99QK"", ""B001P2MSOI"", ""B00DBT21JU"", ""B073J1JYL5""]","[29.481626510620117, 28.843032836914062, 28.80547332763672, 28.3326358795166, 27.616424560546875, 27.29853057861328, 27.276473999023438, 27.224149703979492, 27.21894645690918, 27.185306549072266]",B07QPM54V7,"[""B07QPM54V7"", ""B0C6FJK8YH"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B09NC92ZY7"", ""B0C43X83CP"", ""B09MK2HM3N"", ""B0BFDXVSRQ"", ""B0B12RRWQ6""]",1,"[""B07QPM54V7"", ""B0C6FJK8YH"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B09NC92ZY7"", ""B0C43X83CP"", ""B09MK2HM3N"", ""B0BFDXVSRQ"", ""B0B12RRWQ6""]",1,"[""B07QPM54V7"", ""B0C6FJK8YH"", ""B09ZV4VYM3"", ""B095YSPRX1"", ""B0B64SWL1N"", ""B09NC92ZY7"", ""B0C43X83CP"", ""B09MK2HM3N"", ""B0BFDXVSRQ"", ""B0B12RRWQ6""]",1
