sample_id,scenario_type,constraint_kind,position_within_kind,constraint,assigned_type,matching_rules_in_order,multi_rule,precedence_winner,disclosure_turn,full_color_regex_match,color_classification_mismatch,revealed_by_category,revealed_by_brand,revealed_by_other,oracle_only
public_0062,browsing,hard,1,fabric,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0062,browsing,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0062,browsing,soft,1,"Fabric: 70%Cotton, 28.5%Polyester, 1.5%Spandex",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0062,browsing,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0063,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0063,browsing,hard,2,"Body: 95% Polyester, 5% Spandex; Waist: 90% Polyester, 10% Spandex; Liner: 90% Polyester, 10% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0063,browsing,soft,1,elastic closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0063,browsing,soft,2,"3"" Width Waistband: The elastic flat waist provides tummy control and features 4-way stretch performance",size,"[""size""]",False,size,3,False,False,False,False,True,True
public_0064,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0064,intent_override,hard,2,cotton blend,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0064,intent_override,soft,1,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0064,intent_override,soft,2,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0065,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0065,buying,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0065,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0065,buying,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0066,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0066,buying,hard,2,"96% Polyester, 4% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0066,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0066,buying,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0067,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0067,buying,hard,2,Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0067,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0067,buying,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0068,intent_override,hard,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0068,intent_override,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0068,intent_override,soft,1,Dual-density outsole with Hyper Pillar comfort technology,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0068,intent_override,soft,2,Lightweight and responsive Ultra Go midsole cushioning,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0069,browsing,hard,1,【FASHION DESIGN 】—Acrylic mottled hoop earrings. Square and oval silhouette. Marbled Floral and Leopard design. Post back. Light-weight earrings. these acrylic earrings are the per,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0069,browsing,hard,2,"【COMFORTABLE TO WEAR】—Acrylic Leopard dangle earring give a summer-ready feel to any look. Post back closures for pieced ears. Size: 2.5''in length weight 0.2oz a pair,Lightweight,",size,"[""size""]",False,size,2,False,False,False,False,True,True
public_0069,browsing,soft,1,"【PERFECT GIFT】—Geometric drop dangle earring with Excellent Luster and Unimpeachable Rust very popular with women and girls packaged in a velvet bag, a wonderful gift giving mom, w",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0069,browsing,soft,2,"【MATCH TO MOST OCCASIONS】—Minimalist Acrylic Hoop Earrings works well with your daily outfit,Can wear it with many things go to many occasions.Such as Valentine’s Day, Christmas’ D",style,"[""style"", ""use_case""]",True,style,3,False,False,False,False,True,True
public_0070,browsing,hard,1,nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0070,browsing,hard,2,"✅ PERFECT FOR TRAVEL - COMFORTABLE, LIGHTWEIGHT, AND WATER RESISTANT PASSPORT AND VACCINE CARD HOLDER designed to offer you a safe and secure location to store valuables , passport",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0070,browsing,soft,1,"✅ RFID BLOCKING – RFID WALLET LINED WITH RADIO FREQUENCY SHIELDING MATERIAL WHICH BLOCKS UNWANTED SCANS , ensuring that your cards and personal information remain private and confi",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0070,browsing,soft,2,Nylon lining,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0071,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0071,intent_override,hard,2,"90% Cotton, 10% Others",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0071,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0071,intent_override,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0072,intent_override,hard,1,Faux Fur,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0072,intent_override,hard,2,Drawstring closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0072,intent_override,soft,1,Hand Wash Only,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0072,intent_override,soft,2,Department: womens,style,"[""style""]",False,style,4,False,False,False,False,True,True
public_0073,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0073,browsing,hard,2,"♥【Try RISK FREE】: Wear COMFORTABLE or Your MONEY BACK! 30-day wear test! FREE shipping and returns.If for any reason you’re unhappy with your purchase,feel free to contact us",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0073,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0073,browsing,soft,2,Elastic closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0074,browsing,hard,1,mesh,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0074,browsing,hard,2,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0074,browsing,soft,1,Synthetic sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0074,browsing,soft,2,Shaft measures approximately not_applicable from arch,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0075,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0075,browsing,hard,2,100% Leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0075,browsing,soft,1,"Genuine Leather,New Design for Exact Fit,Width 1 3/8""",material,"[""material"", ""size"", ""style""]",True,material,3,False,False,False,False,True,True
public_0075,browsing,soft,2,Ratchet closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0076,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0076,browsing,hard,2,color: grey,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0076,browsing,soft,1,"Solid colors: 80% Cotton, 20% Polyester; Heather Grey: 78% Cotton, 22% Poly; Dark Heather: 50% Cotton, 50% Polyester",material,"[""material"", ""color""]",True,material,3,True,True,False,False,True,True
public_0076,browsing,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0077,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0077,browsing,hard,2,55% Cotton /45% Polyester Flannel,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0077,browsing,soft,1,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0077,browsing,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0078,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0078,intent_override,hard,2,"78% Cotton, 21% Polyester, 1% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0078,intent_override,soft,1,Made in the USA or Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0078,intent_override,soft,2,Pull On closure,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0079,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0079,browsing,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0079,browsing,soft,1,"Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0079,browsing,soft,2,"Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0080,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0080,intent_override,hard,2,"60% Cotton, 40% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0080,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0080,intent_override,soft,2,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0081,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0081,browsing,hard,2,100% Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0081,browsing,soft,1,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0081,browsing,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0082,buying,hard,1,"21 Styles: the package contains 21 pieces beach bracelet anklets in different styles as shown in the picture, coming with various elements, enough quantity to use and share with fa",style,"[""style""]",False,style,1,False,False,False,False,True,True
public_0082,buying,hard,2,color: blue,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0082,buying,soft,1,"Waterproof and fadeless: these boho style pull cord anklets are made of a combination of wax and cords, featuring good resistance of water, not easy to fade even if you go surfing",style,"[""style""]",False,style,2,False,False,False,False,True,True
public_0082,buying,soft,2,"Summer vibe accessories: blue and orange colors of the wave strand bracelet set can easily make you look vibrant, going well with different clothes; Nice accessories to wear in sum",color,"[""color""]",False,color,3,True,False,False,False,True,True
public_0083,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0083,buying,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0083,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0083,buying,soft,2,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0084,intent_override,hard,1,nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0084,intent_override,hard,2,"33% Elastic, 34% Nylon, 33% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0084,intent_override,soft,1,Hook and Loop closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0084,intent_override,soft,2,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0085,browsing,hard,1,Ethylene Vinyl Acetate sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0085,browsing,hard,2,"Heel measures approximately 1.57""",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0085,browsing,soft,1,"【High-Quality】:Slides for women and men are made of high-quality EVA, environmentally friendly, no special smell, no noise, no water absorption, and easy to clean",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0085,browsing,soft,2,"【Ergonomic Design】:About 30° forward tilt head protection design,so that the sole of the foot does not rush out. The sunken footbed fits the curve of the foot pelvic floor and make",style,"[""style""]",False,style,3,False,False,False,False,True,True
public_0086,browsing,hard,1,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0086,browsing,hard,2,PRETTY ANKLE BOOTS - Cozy up the cold season with these attractive warm house slippers while luxe chenille knit styling adds a chic and cute touch to your comfort. Subtle scrunchin,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0086,browsing,soft,1,"COMFY & SOFT - Nice chenille velvet upper and fuzzy plush fleece lining hug your feet and provide toasty warmth plus ultra softness, which make you feel like walking on a cloud. Wh",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0086,browsing,soft,2,"CUSHION & SUPPORT - Long lasting 80D memory foam insole provides superior cushioning and padding, feels like ergonomic pillows under your feet. Supportive insole relaxes your arch",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0087,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0087,browsing,hard,2,100% Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0087,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0087,browsing,soft,2,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0088,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0088,buying,hard,2,"95% Cotton, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0088,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0088,buying,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0089,intent_override,hard,1,nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0089,intent_override,hard,2,100% Nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0089,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0089,intent_override,soft,2,Elastic closure,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0090,buying,hard,1,"Decorative lightweight scarf: 2 wearing ways of this mardi gras scarf, wrap the scarf around your neck, or wearing it as a shawl, just change the orientation of the scarf, you can",style,"[""style""]",False,style,1,False,False,False,False,True,True
public_0090,buying,hard,2,color: purple,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0090,buying,soft,1,"Classic mardi gras scarf: designed with gold, purple, green color, the scarf measure: 55 x 134 cm, tassel: 15 cm/ 5.9 inch",color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0090,buying,soft,2,"Pattern: the end of the mardi gras shawl is tassel, stripe pattern is shimmering, gold speckled with green and purple",color,"[""color""]",False,color,3,True,False,False,False,True,True
public_0091,browsing,hard,1,"【HIGH QUALITY】This Sterling Silver Huggie Hoop Earring is made of 925 Sterling Silver post,Hypoallergenic.Best Choice for Sensitive Ears. Earrings Surface Mounted with Sparkling AA",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0091,browsing,hard,2,color: white,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0091,browsing,soft,1,"【CLASSICAL&TIMELESS】Simple and Classical Hoop design,Classical and Timeless.You will be more Beautiful and Elegant when You Wearing this CZ Hoop Earrings.This Small Rose Gold Hoop",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0091,browsing,soft,2,"【PACKAGE INCLUDES】Order includes 3 Pairs 8/10/12mm(0.31/0.4/0.48in) Small Cubic Zirconia Hoop Earrings.The Small Hoop Earring is Cuff Design,Easy to Open and Close.Note:The 925 Ste",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0092,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0092,browsing,hard,2,"95% Polyester, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0092,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0092,browsing,soft,2,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0093,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0093,buying,hard,2,"Solid: 100% Cotton; Heathers: 75% Cotton, 25% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0093,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0093,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0094,buying,hard,1,leather,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0094,buying,hard,2,Synthetic sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0094,buying,soft,1,"Shaft measures approximately 8"" from arch",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0094,buying,soft,2,"SUPPORTIVE AND CUSHIONED: Featuring the 4LR technology for support and cushioning, these western boots make sure you have the most comfortable boot possible, whether you’re in the",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0095,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0095,buying,hard,2,"75% Polyester, 25% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0095,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0095,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0096,intent_override,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0096,intent_override,hard,2,"95% Polyester, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0096,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0096,intent_override,soft,2,Pull On closure,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0097,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0097,buying,hard,2,92% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0097,buying,soft,1,Elastic closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0097,buying,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0098,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0098,browsing,hard,2,100% Rubber,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0098,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0098,browsing,soft,2,Rubber sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0099,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0099,browsing,hard,2,"60% Cotton, 40% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0099,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0099,browsing,soft,2,Drawstring closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0100,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0100,browsing,hard,2,100% Leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0100,browsing,soft,1,Manmade sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0100,browsing,soft,2,"Platform measures approximately 0.5""",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0101,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0101,buying,hard,2,color: white,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0101,buying,soft,1,"65% Polyester, 35% Cotton",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0101,buying,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0102,browsing,hard,1,Hand Wash Only,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0102,browsing,hard,2,"Push Up Bra, A/B/C cup 3 centimeters Thickness Pad inside. But noted that D cup is thin cup,lightly padded",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0102,browsing,soft,1,Underwire,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0102,browsing,soft,2,Lace Design,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0103,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0103,intent_override,hard,2,color: white,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0103,intent_override,soft,1,100% Cotton,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0103,intent_override,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0104,boundary,hard,1,leather,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0104,boundary,hard,2,color: black,color,"[""color""]",False,color,3,True,False,False,False,True,True
public_0104,boundary,soft,1,Classy Leather-like Fabric,material,"[""material""]",False,material,4,False,False,False,False,True,True
public_0104,boundary,soft,2,Durable Headband,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0105,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0105,browsing,hard,2,"77% Polyester, 23% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0105,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0105,browsing,soft,2,"IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is Affordable a",style,"[""style""]",False,style,3,False,False,False,False,True,True
public_0106,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0106,buying,hard,2,"Polyester,Cotton,Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0106,buying,soft,1,Machine Wash,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0106,buying,soft,2,"❤ 【Material】：Our mens dress socks are are expertly fabricated with the perfect formulation, made with 76% cotton,2% spandex and 22% polyester to keep your feet a elasticity and sof",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0107,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0107,buying,hard,2,Shell 100% Cotton Lining 100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0107,buying,soft,1,Zipper closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0107,buying,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0108,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0108,buying,hard,2,"54% Cotton, 36% Polyester, 10% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0108,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0108,buying,soft,2,Elastic closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0109,buying,hard,1,fabric,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0109,buying,hard,2,100% Other Fibers,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0109,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0109,buying,soft,2,No Closure closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0110,browsing,hard,1,wool,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0110,browsing,hard,2,"35% wool, 29% cotton, 36% polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0110,browsing,soft,1,"Machine Wash,Hand Wash",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0110,browsing,soft,2,"Material: Womens winter warm socks made of 35% wool, 29% cotton, 36% polyester. These cabin socks are super soft, breathable and wearable. Elegant, classic wool socks hosiery, colo",material,"[""material"", ""use_case""]",True,material,3,False,False,False,False,True,True
public_0111,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0111,buying,hard,2,"60% Polyester, 35% Cotton, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0111,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0111,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0112,boundary,hard,1,leather,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0112,boundary,hard,2,Leather sole,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0112,boundary,soft,1,"A Lightweight Sneaker, Which Is Suitable For Running, Sports, Hiking, Walking, Tourism And Climbing",use_case,"[""use_case""]",False,use_case,4,False,False,False,False,True,True
public_0112,boundary,soft,2,Slip-on For Easy On And Off,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0113,browsing,hard,1,Sherpa Fleece,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0113,browsing,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0113,browsing,soft,1,"CLOSED HEEL - These slippers hug your feet entirely so they won't fly off when walking, especially on stairs. Made of soft uppers, you can also step over the back and wear them as",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0113,browsing,soft,2,"TOASTY WARM - Covered in plush sherpa fleece from inside to outside, this slipper will wrap your feet in a cocoon of warmth so they'll never feel cold",color,"[""color""]",False,color,3,False,True,False,False,True,True
public_0114,buying,hard,1,Rubber sole,feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0114,buying,hard,2,Great go-to shoes with multicolor choice and steady design suitable for all age,color,"[""color""]",False,color,2,False,True,False,False,True,True
public_0114,buying,soft,1,"Take a natural step forward with a clean look, for sure go with your daily t-shirt and jeans, jackets,casual midi dress,any outfit you have",style,"[""style""]",False,style,2,False,False,False,False,True,True
public_0114,buying,soft,2,"Anti slip and durable rubber sole and cushioned insole keeps your balance at all time so you can enjoy any type of activity,walking,playing",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0115,browsing,hard,1,rayon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0115,browsing,hard,2,"95% Rayon, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0115,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0115,browsing,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0116,buying,hard,1,100% Canvas,feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0116,buying,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0116,buying,soft,1,Cushioned Insole for added comfort,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0116,buying,soft,2,Canvas Upper,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0117,buying,hard,1,Synthetic Rubber sole,feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0117,buying,hard,2,"Mule-style slipper, adjustable strap with hook-and-loop closure, silvertone button detail",style,"[""style""]",False,style,2,False,False,False,False,True,True
public_0117,buying,soft,1,"Terrycloth-covered EVA midsole absorbs shock, helping reduce stress on feet, ankles, and knees",color,"[""color""]",False,color,2,False,True,False,False,True,True
public_0117,buying,soft,2,"Podiatrist-designed, biomechanical orthotic footbed with Orthaheel technology and a deep heel cup helps stabilize, support, and realign feet back to their natural position while we",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0118,buying,hard,1,nylon,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0118,buying,hard,2,"Nylon,Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0118,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0118,buying,soft,2,Straps closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0119,buying,hard,1,"Pvc,Resin",feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
