sample_id,split,turn,stage,clarification,category,intent_seed,specificity,typed_constraints,negations,profile_tags,asked_attributes,exp7_identity_top_10,oracle_joined_after_freeze,oracle_scenario_type
public_0067,evaluation,1,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B0851QQZZH"", ""B0716S3Y6C"", ""B07JZ6WW8N"", ""B071HPGY7D"", ""B007SGR47Q"", ""B08CMMPJGN"", ""B00H4MRO8S"", ""B07RKRQPRP"", ""B0751SRBVF""]",True,buying
public_0067,evaluation,2,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B0851QQZZH"", ""B0751SRBVF"", ""B00B497V1M"", ""B0751SRBWS"", ""B01FO3KKRU"", ""B073BV7R19"", ""B0789NJ1SJ"", ""B00DPDONTI"", ""B078X291BC""]",True,buying
public_0067,evaluation,3,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,4,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,5,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,6,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,7,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,8,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,9,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0067,evaluation,10,structured_identity,fixed_other,Lightweight Jackets Windbreakers,buying,specific,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Zipper closure""}]",[],"[""comfort"", ""style"", ""material""]",[],"[""B09G9BXJZM"", ""B00B497V1M"", ""B0851QQZZH"", ""B0751SRBVF"", ""B0789NJ1SJ"", ""B0751SRBWS"", ""B073BV7R19"", ""B01FO3KKRU"", ""B078X291BC"", ""B00JE9YDD8""]",True,buying
public_0068,evaluation,1,structured_identity,fixed_other,Athletic Walking,buying,mixed,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B08WC1XBS1"", ""B08BC9JTVX"", ""B09HXZ22LF"", ""B0BN6CCHB7"", ""B0BLRS4D39"", ""B018TJC99I"", ""B092JFJW1R"", ""B084V5DS5P"", ""B08RBR47RC""]",True,intent_override
public_0068,evaluation,2,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B07WMNW459"", ""B09Y994VCL"", ""B0BQ5B2ZXF"", ""B0779J2V49"", ""B07GWQ8BG1"", ""B09X4GG71T""]",True,intent_override
public_0068,evaluation,3,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B0779J2V49"", ""B01B2ME2GM"", ""B00UZ23FRI"", ""B00T9BL8AM"", ""B09X4GG71T"", ""B00MES8EIQ"", ""B00XQAXLCA"", ""B08SH8GF6K"", ""B00HF6K5ZM"", ""B09TRVP7S1""]",True,intent_override
public_0068,evaluation,4,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0068,evaluation,5,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0068,evaluation,6,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0068,evaluation,7,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0068,evaluation,8,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0068,evaluation,9,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0068,evaluation,10,structured_identity,fixed_other,Athletic Walking,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Dual-density outsole with Hyper Pillar comfort technology""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Lightweight and responsive Ultra Go midsole cushioning""}]","[""fit"", ""material"", ""comfort"", ""style""]",[],"[""B08SH8GF6K"", ""B0BN6CCHB7"", ""B0B1DQP56F"", ""B00I9TMYVC"", ""B0BQ5B2ZXF"", ""B09Y994VCL"", ""B07WMNW459"", ""B0779J2V49"", ""B01547ZLYS"", ""B07GWQ8BG1""]",True,intent_override
public_0069,evaluation,1,structured_identity,fixed_other,Earrings Drop & Dangle,browsing,exploratory,[],[],"[""warmth"", ""material"", ""comfort"", ""fit""]",[],"[""B08JH4DBZH"", ""B081YMDWH4"", ""B08T6L5P17"", ""B08R9Q3JHH"", ""B08R9RRN79"", ""B087JJTDZF"", ""B0B4B7MYGZ"", ""B083FN89LV"", ""B07115X6L6"", ""B0746NQMBL""]",True,browsing
public_0069,evaluation,2,structured_identity,fixed_other,Earrings Drop & Dangle,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""\u3010FASHION DESIGN \u3011\u2014Acrylic mottled hoop earrings. Square and oval silhouette. Marbled Floral and Leopard design. Post back. Light-weight earrings. these acrylic earrings are the per""}, {""explicit"": false, ""hard"": false, ""kind"": ""size"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""\u3010COMFORTABLE TO WEAR\u3011\u2014Acrylic Leopard dangle earring give a summer-ready feel to any look. Post back closures for pieced ears. Size: 2.5''in length weight 0.2oz a pair,Lightweight,""}]",[],"[""warmth"", ""material"", ""comfort"", ""fit""]",[],"[""B07ZFBQ76H"", ""B09MHDQ32P"", ""B07SRY4LSW"", ""B0028N6QRI"", ""B07S5DHRF3"", ""B00172NOLC"", ""B08BWR1T58"", ""B081H3S2MG"", ""B013OPAXKO"", ""B08R9Q3JHH""]",True,browsing
public_0069,evaluation,3,structured_identity,fixed_other,Earrings Drop & Dangle,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""\u3010FASHION DESIGN \u3011\u2014Acrylic mottled hoop earrings. Square and oval silhouette. Marbled Floral and Leopard design. Post back. Light-weight earrings. these acrylic earrings are the per""}, {""explicit"": false, ""hard"": false, ""kind"": ""size"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""\u3010COMFORTABLE TO WEAR\u3011\u2014Acrylic Leopard dangle earring give a summer-ready feel to any look. Post back closures for pieced ears. Size: 2.5''in length weight 0.2oz a pair,Lightweight,""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""\u3010PERFECT GIFT\u3011\u2014Geometric drop dangle earring with Excellent Luster and Unimpeachable Rust very popular with women and girls packaged in a velvet bag, a wonderful gift giving mom, w""}, {""explicit"": false, ""hard"": false, ""kind"": ""style"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""\u3010MATCH TO MOST OCCASIONS\u3011\u2014Minimalist Acrylic Hoop Earrings works well with your daily outfit,Can wear it with many things go to many occasions.Such as Valentine\u2019s Day, Christmas\u2019 D""}]",[],"[""warmth"", ""material"", ""comfort"", ""fit""]",[],"[""B07ZFBQ76H"", ""B07SRY4LSW"", ""B09MHDQ32P"", ""B0028N6QRI"", ""B00172NOLC"", ""B0088QMUQK"", ""B081H3S2MG"", ""B07S5DHRF3"", ""B0013JKP52"", ""B08SB7J57T""]",True,browsing
